"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"37","(Intercept)",990782.24776241,155552812.898698,0.533306191789488,990782.24776241,0.509816743157548,155552812.898698,0.533306191789488,990782.24776241,0.509816743157548,TRUE,0.53488973894,0.810831368357902,0.705842318154157,0.747540226604858,0.0917466883396873,0.116126196673497,0.145632457577717,0.116126196673497,0.509173756940788,0,775669.00920288,0.01174686947,65481090.2533626,1e-04,"1_336_1",1,336,1,336,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"38","trend",0,0,0,0,0,0,0,0,0,TRUE,0.53488973894,0.810831368357902,0.705842318154157,0.747540226604858,0.0917466883396873,0.116126196673497,0.145632457577717,0.116126196673497,0.509173756940788,0,775669.00920288,0.01174686947,65481090.2533626,1e-04,"1_336_1",1,336,1,336,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"39","season",0.22537369877621,82507.0054322955,0.000282871752963461,525.522327594239,0.000270412678583757,82507.0054322955,0.000282871752963461,525.522327594239,0.000270412678583757,TRUE,0.53488973894,0.810831368357902,0.705842318154157,0.747540226604858,0.0917466883396873,0.116126196673497,0.145632457577717,0.116126196673497,0.509173756940788,0,775669.00920288,0.01174686947,65481090.2533626,1e-04,"1_336_1",1,336,1,336,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"40","holiday",0.365717328177483,2545224.22964855,0.00872619283360811,101808.969185942,0.0523868056899731,2545224.22964855,0.00872619283360811,101808.969185942,0.0523868056899731,TRUE,0.53488973894,0.810831368357902,0.705842318154157,0.747540226604858,0.0917466883396873,0.116126196673497,0.145632457577717,0.116126196673497,0.509173756940788,0,775669.00920288,0.01174686947,65481090.2533626,1e-04,"1_336_1",1,336,1,336,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"41","competitor_sales_B",0.080129263853686,69811573.7629161,0.239346006366197,444659.705496281,0.228804021652061,69811573.7629161,0.239346006366197,444659.705496281,0.228804021652061,TRUE,0.53488973894,0.810831368357902,0.705842318154157,0.747540226604858,0.0917466883396873,0.116126196673497,0.145632457577717,0.116126196673497,0.509173756940788,0,775669.00920288,0.01174686947,65481090.2533626,1e-04,"1_336_1",1,336,1,336,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"42","events",0,0,0,0,0,0,0,0,0,TRUE,0.53488973894,0.810831368357902,0.705842318154157,0.747540226604858,0.0917466883396873,0.116126196673497,0.145632457577717,0.116126196673497,0.509173756940788,0,775669.00920288,0.01174686947,65481090.2533626,1e-04,"1_336_1",1,336,1,336,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"43","tv_S",386846.137155119,13104149.9214795,0.044927019711395,83465.9230667484,0.0429482110308583,13104149.9214795,0.044927019711395,83465.9230667484,0.0429482110308583,TRUE,0.53488973894,0.810831368357902,0.705842318154157,0.747540226604858,0.0917466883396873,0.116126196673497,0.145632457577717,0.116126196673497,0.509173756940788,0,775669.00920288,0.01174686947,65481090.2533626,1e-04,"1_336_1",1,336,1,336,7,2591412.14666667,16505.80985138,30354.3472840176,13848.5374326375,84459.8282290057,0.206047362680601,0.258634693548798,5.11697571882206,5.0567602449249,0.197755074704921,1,FALSE,4.49731739835318,0.195196078282339,1.96854294626048,7.02068468031336,0.391716218216335
"44","ooh_S",254172.530175855,13175011.5673939,0.045169965845395,83917.2711298977,0.043180456612675,13175011.5673939,0.045169965845395,83917.2711298977,0.043180456612675,TRUE,0.53488973894,0.810831368357902,0.705842318154157,0.747540226604858,0.0917466883396873,0.116126196673497,0.145632457577717,0.116126196673497,0.509173756940788,0,775669.00920288,0.01174686947,65481090.2533626,1e-04,"1_336_1",1,336,1,336,7,8239693.86666667,52482.1265392781,81625.334341771,29143.2078024929,100707.01851924,0.655151359349006,0.260033279507083,1.91888220161714,1.59896857584635,0.625403159953089,1,FALSE,1.3973947348268,0.0371547397855084,0.915983922542528,1.87763752306584,0.695737352081615
"45","print_S",133843.989707887,1655295.33522958,0.00567510953397604,10543.2823899973,0.00542514957489199,1655295.33522958,0.00567510953397604,10543.2823899973,0.00542514957489199,TRUE,0.53488973894,0.810831368357902,0.705842318154157,0.747540226604858,0.0917466883396873,0.116126196673497,0.145632457577717,0.116126196673497,0.509173756940788,0,775669.00920288,0.01174686947,65481090.2533626,1e-04,"1_336_1",1,336,1,336,7,601634.977777778,3832.06992215145,4951.57242339336,1119.50250124191,3832.91053769965,0.0478369682055284,0.0326703223272893,1.00021936331155,2.75132829102398,0.363460806644715,1,FALSE,3.86460915786221,0.218880015895399,1.03596569196613,6.70110442213986,0.0430753750538696
"46","facebook_S",438871.111429431,3593807.89421412,0.0123212172532971,22890.4961414912,0.0117785297611771,3593807.89421412,0.0123212172532971,22890.4961414912,0.0117785297611771,TRUE,0.53488973894,0.810831368357902,0.705842318154157,0.747540226604858,0.0917466883396873,0.116126196673497,0.145632457577717,0.116126196673497,0.509173756940788,0,775669.00920288,0.01174686947,65481090.2533626,1e-04,"1_336_1",1,336,1,336,7,334078.021992166,2127.88549039596,2318.75352908163,190.868038685663,4741.09266729298,0.0265630827769259,0.0709304616448085,2.22807697533138,10.7573909614994,0.0929593433555582,1,FALSE,10.3920896891494,0.632954156485451,2.18317495866544,18.5655435895403,0.00122599955262352
"47","search_S",488776.54027376,19138371.461361,0.0656150911765122,121900.455167904,0.0627250772644308,19138371.461361,0.0656150911765122,121900.455167904,0.0627250772644308,TRUE,0.53488973894,0.810831368357902,0.705842318154157,0.747540226604858,0.0917466883396873,0.116126196673497,0.145632457577717,0.116126196673497,0.509173756940788,0,775669.00920288,0.01174686947,65481090.2533626,1e-04,"1_336_1",1,336,1,336,7,809960,5158.98089171975,5840.2687320702,681.287840350456,126963.665562021,0.0644012269879381,0.377731242972021,24.6102221013844,23.6287859417267,0.0423212602825299,1,FALSE,18.2659229832073,0.854031608791786,7.17937918215642,29.2837614573801,0.0431449429281434
"48","newsletter",826911.023425749,13017613.6341662,0.0446303337371675,82914.7365233513,0.0426645925778011,13017613.6341662,0.0446303337371675,82914.7365233513,0.0426645925778011,TRUE,0.53488973894,0.810831368357902,0.705842318154157,0.747540226604858,0.0917466883396873,0.116126196673497,0.145632457577717,0.116126196673497,0.509173756940788,0,775669.00920288,0.01174686947,65481090.2533626,1e-04,"1_336_1",1,336,1,336,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.0951353558836018
"49","(Intercept)",380981.063245236,59814026.9295021,0.203148475760017,380981.063245236,0.196820761017332,59814026.9295021,0.203148475760017,380981.063245236,0.196820761017332,TRUE,0.69709771313,0.728530849045839,-0.137277862133108,0.794698685378941,0.115982529673281,0.282905216317439,0.109490440111776,0.282905216317439,0.454502254459826,0,1519048.29391772,0.02310058437,65481090.2533626,1e-04,"1_349_1",1,349,1,349,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"50","trend",0.464512433840396,129972341.181107,0.441429617053246,827849.306886029,0.42767986734316,129972341.181107,0.441429617053246,827849.306886029,0.42767986734316,TRUE,0.69709771313,0.728530849045839,-0.137277862133108,0.794698685378941,0.115982529673281,0.282905216317439,0.109490440111776,0.282905216317439,0.454502254459826,0,1519048.29391772,0.02310058437,65481090.2533626,1e-04,"1_349_1",1,349,1,349,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"51","season",0.194530626775555,71215.6723134578,0.000241872283532344,453.603008365974,0.000234338390852969,71215.6723134578,0.000241872283532344,453.603008365974,0.000234338390852969,TRUE,0.69709771313,0.728530849045839,-0.137277862133108,0.794698685378941,0.115982529673281,0.282905216317439,0.109490440111776,0.282905216317439,0.454502254459826,0,1519048.29391772,0.02310058437,65481090.2533626,1e-04,"1_349_1",1,349,1,349,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"52","holiday",0.257603065334914,1792798.73554138,0.00608894517165637,71711.9494216551,0.0370475118605072,1792798.73554138,0.00608894517165637,71711.9494216551,0.0370475118605072,TRUE,0.69709771313,0.728530849045839,-0.137277862133108,0.794698685378941,0.115982529673281,0.282905216317439,0.109490440111776,0.282905216317439,0.454502254459826,0,1519048.29391772,0.02310058437,65481090.2533626,1e-04,"1_349_1",1,349,1,349,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"53","competitor_sales_B",0.0659920752989742,57494733.021815,0.195271376584911,366208.490584809,0.18918901951175,57494733.021815,0.195271376584911,366208.490584809,0.18918901951175,TRUE,0.69709771313,0.728530849045839,-0.137277862133108,0.794698685378941,0.115982529673281,0.282905216317439,0.109490440111776,0.282905216317439,0.454502254459826,0,1519048.29391772,0.02310058437,65481090.2533626,1e-04,"1_349_1",1,349,1,349,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"54","events",0,0,0,0,0,0,0,0,0,TRUE,0.69709771313,0.728530849045839,-0.137277862133108,0.794698685378941,0.115982529673281,0.282905216317439,0.109490440111776,0.282905216317439,0.454502254459826,0,1519048.29391772,0.02310058437,65481090.2533626,1e-04,"1_349_1",1,349,1,349,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"55","tv_S",274351.568520738,7421128.58298955,0.0252046390695329,47268.3349235003,0.0244195592621276,7421128.58298955,0.0252046390695329,47268.3349235003,0.0244195592621276,TRUE,0.69709771313,0.728530849045839,-0.137277862133108,0.794698685378941,0.115982529673281,0.282905216317439,0.109490440111776,0.282905216317439,0.454502254459826,0,1519048.29391772,0.02310058437,65481090.2533626,1e-04,"1_349_1",1,349,1,349,6,2591412.14666667,16505.80985138,25343.5766333874,8837.76678200735,31540.5190913891,0.206047362680601,0.189923999029506,1.91087376962313,2.86373921359261,0.349193807611232,1,FALSE,4.49731739835318,0.195196078282339,1.96854294626048,7.02068468031336,0.214183987884964
"56","ooh_S",264559.919347125,12049457.6944101,0.0409239954240044,76748.1381809562,0.0396492855439266,12049457.6944101,0.0409239954240044,76748.1381809562,0.0396492855439266,TRUE,0.69709771313,0.728530849045839,-0.137277862133108,0.794698685378941,0.115982529673281,0.282905216317439,0.109490440111776,0.282905216317439,0.454502254459826,0,1519048.29391772,0.02310058437,65481090.2533626,1e-04,"1_349_1",1,349,1,349,6,8239693.86666667,52482.1265392781,87369.7006726426,34887.5741333644,91433.0360484856,0.655151359349006,0.308373742061929,1.74217475696333,1.46236715700758,0.68382279731055,1,FALSE,1.3973947348268,0.0371547397855084,0.915983922542528,1.87763752306584,0.687298304379763
"57","print_S",167554.505106254,2249751.50160859,0.00764090986432431,14329.6273987808,0.00740290907295669,2249751.50160859,0.00764090986432431,14329.6273987808,0.00740290907295669,TRUE,0.69709771313,0.728530849045839,-0.137277862133108,0.794698685378941,0.115982529673281,0.282905216317439,0.109490440111776,0.282905216317439,0.454502254459826,0,1519048.29391772,0.02310058437,65481090.2533626,1e-04,"1_349_1",1,349,1,349,6,601634.977777778,3832.06992215145,4748.45734263935,916.387420487898,5062.296037845,0.0478369682055284,0.057576391141846,1.32103436019843,3.73939612008323,0.267422858634656,1,FALSE,3.86460915786221,0.218880015895399,1.03596569196613,6.70110442213986,0.0301099993852666
"58","facebook_S",624187.542553241,3693029.61982724,0.0125427659149038,23522.4816549506,0.0121520810008435,3693029.61982724,0.0125427659149038,23522.4816549506,0.0121520810008435,TRUE,0.69709771313,0.728530849045839,-0.137277862133108,0.794698685378941,0.115982529673281,0.282905216317439,0.109490440111776,0.282905216317439,0.454502254459826,0,1519048.29391772,0.02310058437,65481090.2533626,1e-04,"1_349_1",1,349,1,349,6,334078.021992166,2127.88549039596,2231.65195938171,103.766468985748,4923.49673648639,0.0265630827769259,0.0945132463463469,2.31379778597495,11.0543926170451,0.0904617770186729,1,FALSE,10.3920896891494,0.632954156485451,2.18317495866544,18.5655435895403,0.000345872960312999
"59","search_S",321687.369302757,13660833.9707166,0.0463967691396635,87011.6813421438,0.0449515920641298,13660833.9707166,0.0463967691396635,87011.6813421438,0.0449515920641298,TRUE,0.69709771313,0.728530849045839,-0.137277862133108,0.794698685378941,0.115982529673281,0.282905216317439,0.109490440111776,0.282905216317439,0.454502254459826,0,1519048.29391772,0.02310058437,65481090.2533626,1e-04,"1_349_1",1,349,1,349,6,809960,5158.98089171975,5853.52775007246,694.546858352719,89502.6423302169,0.0644012269879381,0.349612621420371,17.3488997553509,16.8660600161941,0.0592906700817999,1,FALSE,18.2659229832073,0.854031608791786,7.17937918215642,29.2837614573801,0.0293298620144173
"60","newsletter",538322.779671617,6215710.0118658,0.0211106337342087,39590.5096297185,0.020453074932413,6215710.0118658,0.0211106337342087,39590.5096297185,0.020453074932413,TRUE,0.69709771313,0.728530849045839,-0.137277862133108,0.794698685378941,0.115982529673281,0.282905216317439,0.109490440111776,0.282905216317439,0.454502254459826,0,1519048.29391772,0.02310058437,65481090.2533626,1e-04,"1_349_1",1,349,1,349,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.060853695569186
"61","(Intercept)",791097.905637195,124202371.18504,0.43013957347706,791097.905637195,0.398544517670669,124202371.18504,0.43013957347706,791097.905637195,0.398544517670669,TRUE,0.56913748013,0.90002827363797,0.830442528595464,0.839140056720336,0.0658141664559848,0.0955733159361841,0.11683468186918,0.0955733159361841,0.584978676992689,0,233142.047052933,0.003460794541,65481090.2533626,1e-04,"1_352_1",1,352,1,352,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"62","trend",0,0,0,0,0,0,0,0,0,TRUE,0.56913748013,0.90002827363797,0.830442528595464,0.839140056720336,0.0658141664559848,0.0955733159361841,0.11683468186918,0.0955733159361841,0.584978676992689,0,233142.047052933,0.003460794541,65481090.2533626,1e-04,"1_352_1",1,352,1,352,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"63","season",0.290793246568484,106456.432603188,0.00036868156442524,678.066449701835,0.000341600785717432,106456.432603188,0.00036868156442524,678.066449701835,0.000341600785717432,TRUE,0.56913748013,0.90002827363797,0.830442528595464,0.839140056720336,0.0658141664559848,0.0955733159361841,0.11683468186918,0.0955733159361841,0.584978676992689,0,233142.047052933,0.003460794541,65481090.2533626,1e-04,"1_352_1",1,352,1,352,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"64","holiday",0.622943044792055,4335396.79182586,0.0150144132442651,173415.871673034,0.087364590956286,4335396.79182586,0.0150144132442651,173415.871673034,0.087364590956286,TRUE,0.56913748013,0.90002827363797,0.830442528595464,0.839140056720336,0.0658141664559848,0.0955733159361841,0.11683468186918,0.0955733159361841,0.584978676992689,0,233142.047052933,0.003460794541,65481090.2533626,1e-04,"1_352_1",1,352,1,352,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"65","competitor_sales_B",0.11552810440247,100652350.8928,0.348580778848344,641097.776387259,0.322976463784466,100652350.8928,0.348580778848344,641097.776387259,0.322976463784466,TRUE,0.56913748013,0.90002827363797,0.830442528595464,0.839140056720336,0.0658141664559848,0.0955733159361841,0.11683468186918,0.0955733159361841,0.584978676992689,0,233142.047052933,0.003460794541,65481090.2533626,1e-04,"1_352_1",1,352,1,352,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"66","events",0,0,0,0,0,0,0,0,0,TRUE,0.56913748013,0.90002827363797,0.830442528595464,0.839140056720336,0.0658141664559848,0.0955733159361841,0.11683468186918,0.0955733159361841,0.584978676992689,0,233142.047052933,0.003460794541,65481090.2533626,1e-04,"1_352_1",1,352,1,352,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"67","tv_S",366519.434632356,12800800.2045942,0.0443319293153112,81533.7592649313,0.0410756146977097,12800800.2045942,0.0443319293153112,81533.7592649313,0.0410756146977097,TRUE,0.56913748013,0.90002827363797,0.830442528595464,0.839140056720336,0.0658141664559848,0.0955733159361841,0.11683468186918,0.0955733159361841,0.584978676992689,0,233142.047052933,0.003460794541,65481090.2533626,1e-04,"1_352_1",1,352,1,352,6,2591412.14666667,16505.80985138,30715.9084484736,14210.0985970935,84833.8003571321,0.206047362680601,0.305168697240276,5.13963271847817,4.93970062657146,0.202441418133892,2,FALSE,4.01831988299538,0.170986607047449,2.22484137735003,5.81611660792268,0.405639522927143
"68","ooh_S",166835.839586028,6840021.92495374,0.0236884697554609,43567.0186302786,0.0219484798311632,6840021.92495374,0.0236884697554609,43567.0186302786,0.0219484798311632,TRUE,0.56913748013,0.90002827363797,0.830442528595464,0.839140056720336,0.0658141664559848,0.0955733159361841,0.11683468186918,0.0955733159361841,0.584978676992689,0,233142.047052933,0.003460794541,65481090.2533626,1e-04,"1_352_1",1,352,1,352,6,8239693.86666667,52482.1265392781,67283.5952146704,14801.4686753923,58097.0578713146,0.655151359349006,0.163064851147657,1.1069874965496,0.830130589271618,1.20462974491451,2,FALSE,0.90122589407297,0.0611740102502811,0.256273936446255,1.54112724490256,0.465666334934371
"69","print_S",99034.0322196992,2000732.37398184,0.00692896731177669,12743.5183056168,0.00642001365488207,2000732.37398184,0.00692896731177669,12743.5183056168,0.00642001365488207,TRUE,0.56913748013,0.90002827363797,0.830442528595464,0.839140056720336,0.0658141664559848,0.0955733159361841,0.11683468186918,0.0955733159361841,0.584978676992689,0,233142.047052933,0.003460794541,65481090.2533626,1e-04,"1_352_1",1,352,1,352,6,601634.977777778,3832.06992215145,5304.28489294789,1472.21497079644,11767.6515988626,0.0478369682055284,0.0476970878645034,3.07083425874855,3.32549211379269,0.300707373760544,2,FALSE,3.4909017694519,0.276881757162752,0.566125543610923,6.38154356649789,0.19443921697864
"70","facebook_S",194127.854913752,5982300.96684787,0.0207179972631738,38103.8278143176,0.019196197549571,5982300.96684787,0.0207179972631738,38103.8278143176,0.019196197549571,TRUE,0.56913748013,0.90002827363797,0.830442528595464,0.839140056720336,0.0658141664559848,0.0955733159361841,0.11683468186918,0.0955733159361841,0.584978676992689,0,233142.047052933,0.003460794541,65481090.2533626,1e-04,"1_352_1",1,352,1,352,6,334078.021992166,2127.88549039596,2469.87398692871,341.988496532751,24917.0083661323,0.0265630827769259,0.142616942954628,11.7097505850729,17.9068977096259,0.0558444023200316,2,FALSE,15.4363856453315,0.945072677686626,5.52725105217543,25.3768530594549,0.0208146372171945
"71","search_S",260787.980255205,14322780.3423887,0.0496028744757392,91227.9002699917,0.0459593929551952,14322780.3423887,0.0496028744757392,91227.9002699917,0.0459593929551952,TRUE,0.56913748013,0.90002827363797,0.830442528595464,0.839140056720336,0.0658141664559848,0.0955733159361841,0.11683468186918,0.0955733159361841,0.584978676992689,0,233142.047052933,0.003460794541,65481090.2533626,1e-04,"1_352_1",1,352,1,352,6,809960,5158.98089171975,5789.93642933993,630.955537620183,105546.357271675,0.0644012269879381,0.341452420792935,20.4587610396228,17.6833181174239,0.0565504727879474,2,FALSE,17.5246979508766,1.06903036592595,6.33298912169276,28.7861060071253,0.0637244062800191
"72","newsletter",404294.350169027,17505787.6832901,0.0606263147444431,111501.832377644,0.0561731281143395,17505787.6832901,0.0606263147444431,111501.832377644,0.0561731281143395,TRUE,0.56913748013,0.90002827363797,0.830442528595464,0.839140056720336,0.0658141664559848,0.0955733159361841,0.11683468186918,0.0955733159361841,0.584978676992689,0,233142.047052933,0.003460794541,65481090.2533626,1e-04,"1_352_1",1,352,1,352,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.334101115399912
"73","(Intercept)",963075.201457644,151202806.62885,0.520730537565988,963075.201457644,0.495681697721865,151202806.62885,0.520730537565988,963075.201457644,0.495681697721865,TRUE,0.56212021325,0.82694667298163,0.733366947210572,0.77968681070241,0.0868719563661176,0.118034834628907,0.136619036065084,0.118034834628907,0.507522699067037,0,657718.300689964,0.009945395116,65481090.2533626,1e-04,"1_356_1",1,356,1,356,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"74","trend",0,0,0,0,0,0,0,0,0,TRUE,0.56212021325,0.82694667298163,0.733366947210572,0.77968681070241,0.0868719563661176,0.118034834628907,0.136619036065084,0.118034834628907,0.507522699067037,0,657718.300689964,0.009945395116,65481090.2533626,1e-04,"1_356_1",1,356,1,356,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"75","season",0.237582307945784,86976.4523488811,0.000299540040274448,553.990142349561,0.000285131185877685,86976.4523488811,0.000299540040274448,553.990142349561,0.000285131185877685,TRUE,0.56212021325,0.82694667298163,0.733366947210572,0.77968681070241,0.0868719563661176,0.118034834628907,0.136619036065084,0.118034834628907,0.507522699067037,0,657718.300689964,0.009945395116,65481090.2533626,1e-04,"1_356_1",1,356,1,356,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"76","holiday",0.39931636112388,2779058.03012527,0.00957085661449678,111162.321205011,0.0572137336878842,2779058.03012527,0.00957085661449678,111162.321205011,0.0572137336878842,TRUE,0.56212021325,0.82694667298163,0.733366947210572,0.77968681070241,0.0868719563661176,0.118034834628907,0.136619036065084,0.118034834628907,0.507522699067037,0,657718.300689964,0.009945395116,65481090.2533626,1e-04,"1_356_1",1,356,1,356,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"77","competitor_sales_B",0.0851573454390197,74192224.1220837,0.25551216681541,472561.937083336,0.243221196950842,74192224.1220837,0.25551216681541,472561.937083336,0.243221196950842,TRUE,0.56212021325,0.82694667298163,0.733366947210572,0.77968681070241,0.0868719563661176,0.118034834628907,0.136619036065084,0.118034834628907,0.507522699067037,0,657718.300689964,0.009945395116,65481090.2533626,1e-04,"1_356_1",1,356,1,356,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"78","events",0,0,0,0,0,0,0,0,0,TRUE,0.56212021325,0.82694667298163,0.733366947210572,0.77968681070241,0.0868719563661176,0.118034834628907,0.136619036065084,0.118034834628907,0.507522699067037,0,657718.300689964,0.009945395116,65481090.2533626,1e-04,"1_356_1",1,356,1,356,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"79","tv_S",364727.668829989,12320969.6096959,0.0424324473284411,78477.5134375535,0.040391308004651,12320969.6096959,0.0424324473284411,78477.5134375535,0.040391308004651,TRUE,0.56212021325,0.82694667298163,0.733366947210572,0.77968681070241,0.0868719563661176,0.118034834628907,0.136619036065084,0.118034834628907,0.507522699067037,0,657718.300689964,0.009945395116,65481090.2533626,1e-04,"1_356_1",1,356,1,356,7,2591412.14666667,16505.80985138,30194.0964068163,13688.2865554363,79178.2567492873,0.206047362680601,0.255710536018071,4.79699314739575,4.75453880446781,0.210325341978554,1,FALSE,4.49731739835318,0.195196078282339,1.96854294626048,7.02068468031336,0.387813854366865
"80","ooh_S",255374.00509085,12238369.4595024,0.0421479789275412,77951.3978312255,0.0401205234630618,12238369.4595024,0.0421479789275412,77951.3978312255,0.0401205234630618,TRUE,0.56212021325,0.82694667298163,0.733366947210572,0.77968681070241,0.0868719563661176,0.118034834628907,0.136619036065084,0.118034834628907,0.507522699067037,0,657718.300689964,0.009945395116,65481090.2533626,1e-04,"1_356_1",1,356,1,356,7,8239693.86666667,52482.1265392781,81194.551446846,28712.4249075679,93710.4600457553,0.655151359349006,0.253996244907042,1.78556903511944,1.48529419387924,0.673267292177473,1,FALSE,1.3973947348268,0.0371547397855084,0.915983922542528,1.87763752306584,0.684946019417678
"81","print_S",138322.29590482,1767995.66734626,0.00608883760029289,11261.1189002947,0.00579594462228642,1767995.66734626,0.00608883760029289,11261.1189002947,0.00579594462228642,TRUE,0.56212021325,0.82694667298163,0.733366947210572,0.77968681070241,0.0868719563661176,0.118034834628907,0.136619036065084,0.118034834628907,0.507522699067037,0,657718.300689964,0.009945395116,65481090.2533626,1e-04,"1_356_1",1,356,1,356,7,601634.977777778,3832.06992215145,5225.29453183978,1393.22460968832,3954.71559820198,0.0478369682055284,0.0366931446222354,1.03200507259577,2.93865172845601,0.340292110942118,1,FALSE,3.86460915786221,0.218880015895399,1.03596569196613,6.70110442213986,0.0569175348785705
"82","facebook_S",410489.741490163,4283699.21445504,0.0147527221514455,27284.7083723251,0.0140430680256021,4283699.21445504,0.0147527221514455,27284.7083723251,0.0140430680256021,TRUE,0.56212021325,0.82694667298163,0.733366947210572,0.77968681070241,0.0868719563661176,0.118034834628907,0.136619036065084,0.118034834628907,0.507522699067037,0,657718.300689964,0.009945395116,65481090.2533626,1e-04,"1_356_1",1,356,1,356,7,334078.021992166,2127.88549039596,2346.10020786052,218.214717464553,6926.08165520444,0.0265630827769259,0.088904287322199,3.25491276972598,12.8224514408658,0.0779882072169875,1,FALSE,10.3920896891494,0.632954156485451,2.18317495866544,18.5655435895403,0.00231478499632996
